work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employee_residence_c,employee_continent,company_location_c,company_location_continent,salary_usd_ajust,reside_en_mismo_pais
2022,Senior,Full-time,Data Scientist,225000,in company,M,United States of America,América,United States of America,América,225000.0,Sí
2022,Senior,Full-time,Data Scientist,156400,in company,M,United States of America,América,United States of America,América,156400.0,Sí
2022,Senior,Full-time,Data Analyst,169000,in company,M,United States of America,América,United States of America,América,169000.0,Sí
2022,Senior,Full-time,Data Analyst,110600,in company,M,United States of America,América,United States of America,América,110600.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,204500,in company,M,United States of America,América,United States of America,América,204500.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,142200,in company,M,United States of America,América,United States of America,América,142200.0,Sí
2022,Mid-level,Full-time,Machine Learning Engineer,104663,in company,M,United Kingdom,Europa,United Kingdom,Europa,96371.54603150897,Sí
2022,Mid-level,Full-time,Machine Learning Engineer,80036,in company,M,United Kingdom,Europa,United Kingdom,Europa,73695.50899723735,Sí
2022,Senior,Full-time,Data Scientist,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Scientist,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Data Scientist,140700,in company,M,United States of America,América,United States of America,América,140700.0,Sí
2022,Senior,Full-time,Data Scientist,93800,in company,M,United States of America,América,United States of America,América,93800.0,Sí
2022,Senior,Full-time,Data Scientist,350000,remote,M,United States of America,América,United States of America,América,350000.0,Sí
2022,Senior,Full-time,Data Scientist,135000,remote,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Analyst,115934,remote,M,United States of America,América,United States of America,América,115934.0,Sí
2022,Senior,Full-time,Data Analyst,81666,remote,M,United States of America,América,United States of America,América,81666.0,Sí
2022,Entry-level,Part-time,BI Analyst,12000,remote,L,Mexico,América,United States of America,América,12000.0,No
2022,Mid-level,Full-time,Machine Learning Engineer,104697,remote,L,Switzerland,Europa,Switzerland,Europa,101728.81074903219,Sí
2022,Entry-level,Full-time,Machine Learning Developer,33000,remote,S,Italy,Europa,Germany,Europa,30732.050452781372,No
2022,Entry-level,Full-time,Machine Learning Scientist,34672,remote,S,Italy,Europa,Germany,Europa,32289.14100905563,No
2022,Senior,Full-time,Machine Learning Engineer,201000,in company,M,United States of America,América,United States of America,América,201000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,119000,in company,M,United States of America,América,United States of America,América,119000.0,Sí
2022,Senior,Full-time,Data Engineer,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Senior,Full-time,Data Engineer,150000,remote,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Senior,Full-time,Data Analyst,154560,in company,M,United States of America,América,United States of America,América,154560.0,Sí
2022,Senior,Full-time,Data Analyst,123648,in company,M,United States of America,América,United States of America,América,123648.0,Sí
2022,Senior,Full-time,Data Analyst,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Analyst,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Mid-level,Full-time,Data Engineer,170000,in company,M,United States of America,América,United States of America,América,170000.0,Sí
2022,Mid-level,Full-time,Data Engineer,145000,in company,M,United States of America,América,United States of America,América,145000.0,Sí
2022,Senior,Full-time,Data Engineer,135000,remote,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Engineer,100000,remote,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Scientist,247500,in company,M,United States of America,América,United States of America,América,247500.0,Sí
2022,Senior,Full-time,Data Scientist,172200,in company,M,United States of America,América,United States of America,América,172200.0,Sí
2022,Senior,Full-time,Data Scientist,177500,remote,M,United States of America,América,United States of America,América,177500.0,Sí
2022,Senior,Full-time,Data Scientist,134000,remote,M,United States of America,América,United States of America,América,134000.0,Sí
2022,Senior,Full-time,Data Scientist,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Scientist,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Data Architect,192564,remote,M,United States of America,América,United States of America,América,192564.0,Sí
2022,Senior,Full-time,Data Architect,144854,remote,M,United States of America,América,United States of America,América,144854.0,Sí
2022,Senior,Full-time,Data Analyst,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Analyst,105000,in company,M,United States of America,América,United States of America,América,105000.0,Sí
2022,Senior,Full-time,Data Engineer,179305,remote,M,United States of America,América,United States of America,América,179305.0,Sí
2022,Senior,Full-time,Data Engineer,142127,remote,M,United States of America,América,United States of America,América,142127.0,Sí
2022,Senior,Full-time,Data Engineer,315000,remote,M,United States of America,América,United States of America,América,315000.0,Sí
2022,Senior,Full-time,Data Engineer,225000,remote,M,United States of America,América,United States of America,América,225000.0,Sí
2022,Senior,Full-time,Data Scientist,243900,remote,M,United States of America,América,United States of America,América,243900.0,Sí
2022,Senior,Full-time,Data Scientist,156600,remote,M,United States of America,América,United States of America,América,156600.0,Sí
2022,Mid-level,Full-time,Data Analyst,206000,in company,M,United States of America,América,United States of America,América,206000.0,Sí
2022,Mid-level,Full-time,Data Analyst,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Data Analyst,109000,in company,M,United States of America,América,United States of America,América,109000.0,Sí
2022,Mid-level,Full-time,Data Analyst,79000,in company,M,United States of America,América,United States of America,América,79000.0,Sí
2022,Mid-level,Full-time,Data Analyst,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Data Analyst,109000,in company,M,United States of America,América,United States of America,América,109000.0,Sí
2022,Mid-level,Full-time,Data Scientist Lead,89306,hibrido,L,Austria,Europa,Austria,Europa,81673.1323386312,Sí
2022,Senior,Full-time,Data Engineer,182500,remote,M,United States of America,América,United States of America,América,182500.0,Sí
2022,Senior,Full-time,Data Engineer,128500,remote,M,United States of America,América,United States of America,América,128500.0,Sí
2022,Mid-level,Full-time,Data Engineer,160000,remote,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Data Engineer,90000,remote,M,United States of America,América,United States of America,América,90000.0,Sí
2022,Entry-level,Full-time,Data Manager,77300,remote,M,United States of America,América,United States of America,América,77300.0,Sí
2022,Entry-level,Full-time,Data Manager,45600,remote,M,United States of America,América,United States of America,América,45600.0,Sí
2022,Senior,Full-time,Data Analyst,127000,remote,M,United States of America,América,United States of America,América,127000.0,Sí
2022,Senior,Full-time,Data Analyst,110000,remote,M,United States of America,América,United States of America,América,110000.0,Sí
2022,Senior,Full-time,Data Architect,210000,remote,M,United States of America,América,United States of America,América,210000.0,Sí
2022,Senior,Full-time,Data Architect,136000,remote,M,United States of America,América,United States of America,América,136000.0,Sí
2022,Senior,Full-time,Cloud Data Engineer,12608,remote,S,Slovakia,Europa,Slovakia,Europa,10997.435626457012,Sí
2022,Senior,Full-time,Data Engineer,170000,remote,M,United States of America,América,United States of America,América,170000.0,Sí
